ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
1478677,1508724000000,,,-1263065028725181251,-0.8835067749023438,26.39621015987359,-9.082381058059934,13.475209945560099,1,7,0.0,7183,244137366840270,7,37.3,252.5575408935547,0.047600001096725464,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1478677,1508724000000,,,-1263065028725181251,-0.8835067749023438,26.39621015987359,-9.082381058059934,13.475209945560099,1,19,0.0,7183,244137361298611,46,20.9,-421.75738525390625,0.7519999742507935,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1478677,1508724000000,,,-1263065028725181251,-0.8835067749023438,26.39621015987359,-9.082381058059934,13.475209945560099,1,21,0.0,7183,244137361180314,96,15.0,-569.8914794921875,1.8519999980926514,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1478677,1508724000000,,,-1263065028725181251,-0.8835067749023438,26.39621015987359,-9.082381058059934,13.475209945560099,1,27,0.0,7183,244137370646641,11,33.1,-184.92385864257812,0.04990000277757645,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1478677,1508724000000,,,-1263065028725181251,-0.8835067749023438,26.39621015987359,-9.082381058059934,13.475209945560099,1,30,0.0,7183,244137368817773,11,33.5,344.37677001953125,0.04690000042319298,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1479706,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,14,0.0,207,82120385194697,17,28.9,68.36541748046875,0.24080000817775726,16,0.0,0.0,1.59806246E9,,,,0,,3,2.59
1479706,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,13,0.0,207,82120375979037,81,19.4,697.30126953125,4.219000339508057,16,0.0,0.0,1.60087501E9,,,,0,,3,2.59
1479707,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,15,0.0,207,82120379342632,13,31.4,-633.2702026367188,0.25370001792907715,16,0.0,0.0,1.602E9,,,,0,,3,2.59
1479707,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,5,0.0,207,82120375599554,9,35.5,-650.5867309570312,0.24410000443458557,16,0.0,0.0,1.60256256E9,,,,0,,3,2.59
1479707,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,3,0.0,207,82120378882636,24,25.4,457.693359375,0.6087999939918518,16,0.0,0.0,1.60481254E9,,,,0,,3,2.59
1479708,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,4,0.0,207,82120384385819,6,38.1,-166.4492645263672,0.22610001266002655,16,0.0,0.0,1.60537498E9,,,,0,,3,2.59
1479708,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,3,0.0,15,244138380379167,10,34.4,296.2455139160156,0.022099999710917473,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479708,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,4,0.0,15,244138380472557,9,35.2,-105.82857513427734,0.02160000056028366,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479708,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,6,0.0,15,244138368487369,27,24.1,-21.855228424072266,0.6784999966621399,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479709,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,7,0.0,15,244138369330555,79,19.8,-517.9508666992188,3.930000066757202,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479709,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,9,0.0,15,244138376327045,12,32.1,-398.38909912109375,0.0479000024497509,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479709,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,16,0.0,15,244138378083201,10,34.8,-179.1175994873047,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479709,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,22,0.0,15,244138375762724,19,27.6,505.21063232421875,0.06379999965429306,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479709,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,23,0.0,15,244138379199274,9,35.7,-205.29312133789062,0.05010000243782997,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479710,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,26,0.0,15,244138375622701,10,34.9,238.50189208984375,0.044600002467632294,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479710,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,31,0.0,15,244138365794519,84,16.6,651.1564331054688,1.9240000247955322,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.06
1479710,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,7,0.0,7183,244138366839426,8,36.3,251.83609008789062,0.04820000380277634,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1479710,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,19,0.0,7183,244138361300033,40,21.5,-422.5470886230469,0.6919999718666077,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1479711,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,21,0.0,7183,244138361182214,61,18.2,-570.6716918945312,0.871999979019165,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1479711,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,27,0.0,7183,244138370647269,11,33.7,-185.59080505371094,0.04990000277757645,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1479711,1509724000000,,,-1263065028725181253,-0.6716461181640625,22.081498173065484,-1.8280669623712562,10.251038447960887,1,30,0.0,7183,244138368816627,11,33.9,343.67236328125,0.04690000042319298,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1480677,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,14,0.0,207,82121385194414,9,35.7,71.40911102294922,0.22910000383853912,16,0.0,0.0,1.59806246E9,,,,0,,3,2.69
1480678,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,13,0.0,207,82121375976430,103,15.9,701.3181762695312,3.079000234603882,16,0.0,0.0,1.60087501E9,,,,0,,3,2.69
1480678,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,15,0.0,207,82121379344749,8,36.9,-630.2488403320312,0.24970000982284546,16,0.0,0.0,1.602E9,,,,0,,3,2.69
1480678,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,5,0.0,207,82121375601723,9,35.1,-647.6594848632812,0.24410000443458557,16,0.0,0.0,1.60256256E9,,,,0,,3,2.69
1480678,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,3,0.0,207,82121378881132,19,27.7,460.8102722167969,0.26829999685287476,16,0.0,0.0,1.60481254E9,,,,0,,3,2.69
1480678,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,4,0.0,207,82121384386337,14,30.4,-163.42715454101562,0.23180000483989716,16,0.0,0.0,1.60537498E9,,,,0,,3,2.69
1480678,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,3,0.0,15,244139380378176,8,36.5,299.2731628417969,0.02120000123977661,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480678,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,4,0.0,15,244139380472904,7,37.1,-102.91458892822266,0.020600000396370888,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480678,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,6,0.0,15,244139368487535,31,23.4,-19.343351364135742,0.7384999990463257,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,7,0.0,15,244139369332243,69,18.1,-513.688232421875,2.5899999141693115,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,9,0.0,15,244139376328359,17,28.3,-395.5631103515625,0.05730000138282776,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,16,0.0,15,244139378083793,8,36.5,-176.11770629882812,0.04820000380277634,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,22,0.0,15,244139375761045,12,32.6,508.2101745605469,0.046400003135204315,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,23,0.0,15,244139379199965,8,36.8,-202.41346740722656,0.04970000311732292,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,26,0.0,15,244139375621901,8,36.1,241.4653778076172,0.04370000213384628,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,31,0.0,15,244139365792346,98,16.6,651.1564331054688,3.4240000247955322,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,7,0.0,7183,244139366838582,8,36.9,254.4625244140625,0.04820000380277634,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,19,0.0,7183,244139361301479,53,19.0,-419.4167785644531,0.8119999766349792,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,21,0.0,7183,244139361184117,69,18.2,-570.6716918945312,2.371999979019165,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1480679,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,27,0.0,7183,244139370647878,11,33.7,-182.88096618652344,0.04990000277757645,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1480680,1510724000000,,,-1263065028725181257,-0.3075294494628906,23.04348163306713,-4.241825329875947,11.21826762943492,1,30,0.0,7183,244139368815464,10,34.2,346.34710693359375,0.04610000178217888,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1481701,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,14,0.0,207,82122385194185,14,30.4,70.15398406982422,0.23330000042915344,16,0.0,0.0,1.59806246E9,,,,0,,3,2.59
1481701,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,13,0.0,207,82122375974091,123,15.9,701.3181762695312,4.578999996185303,16,0.0,0.0,1.60087501E9,,,,0,,3,2.59
1481701,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,15,0.0,207,82122379346828,11,33.3,-631.4336547851562,0.25140002369880676,16,0.0,0.0,1.602E9,,,,0,,3,2.59
1481702,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,5,0.0,207,82122375603866,12,32.9,-648.8915405273438,0.24640001356601715,16,0.0,0.0,1.60256256E9,,,,0,,3,2.59
1481702,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,3,0.0,207,82122378879608,13,31.9,459.6341857910156,0.25220000743865967,16,0.0,0.0,1.60481254E9,,,,0,,3,2.59
1481702,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,4,0.0,207,82122384386918,10,34.7,-164.7821807861328,0.2281000167131424,16,0.0,0.0,1.60537498E9,,,,0,,3,2.59
1481702,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,3,0.0,15,244140380377177,8,36.2,297.9011535644531,0.02120000123977661,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481703,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,4,0.0,15,244140380473275,11,33.5,-104.30022430419922,0.02290000021457672,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481703,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,6,0.0,15,244140368487600,38,23.4,-19.343351364135742,2.2385001182556152,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481703,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,7,0.0,15,244140369333957,31,23.7,-514.6492309570312,0.6800000071525574,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481703,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,9,0.0,15,244140376329706,10,34.8,-396.72955322265625,0.04610000178217888,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481703,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,16,0.0,15,244140378084371,7,37.5,-177.213134765625,0.047600001096725464,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481704,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,22,0.0,15,244140375759317,13,31.4,506.9788513183594,0.047700002789497375,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481704,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,23,0.0,15,244140379200643,6,38.3,-203.62228393554688,0.048600003123283386,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481704,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,26,0.0,15,244140375621085,10,34.8,240.35272216796875,0.044600002467632294,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481704,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,31,0.0,15,244140365790174,122,16.6,651.1564331054688,4.924000263214111,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.11
1481705,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,7,0.0,7183,244140366837726,6,38.3,253.83656311035156,0.0471000038087368,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1481705,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,19,0.0,7183,244140361302811,70,17.9,-421.07232666015625,0.9419999718666077,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1481705,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,21,0.0,7183,244140361185993,110,14.4,-565.5051879882812,1.9420000314712524,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1481706,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,27,0.0,7183,244140370648497,14,30.1,-183.5054168701172,0.052800003439188004,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1481706,1511724000000,,,-1263065028725181248,-0.9926815032958984,25.597692001610994,5.147110645113919,13.25961305045703,1,30,0.0,7183,244140368814323,13,31.4,345.6873474121094,0.04920000210404396,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.1
1482706,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,14,0.0,207,82123385193974,11,33.6,69.15613555908203,0.23040001094341278,16,0.0,0.0,1.59806246E9,,,,0,,3,2.68
1482707,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,13,0.0,207,82123375972008,84,16.6,701.177734375,2.2290000915527344,16,0.0,0.0,1.60087501E9,,,,0,,3,2.68
1482707,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,15,0.0,207,82123379348998,21,26.3,-632.51953125,0.33970001339912415,16,0.0,0.0,1.602E9,,,,0,,3,2.68
1482707,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,5,0.0,207,82123375606056,16,29.6,-650.1170043945312,0.2492000013589859,16,0.0,0.0,1.60256256E9,,,,0,,3,2.68
1482708,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,3,0.0,207,82123378878043,12,32.4,458.6860046386719,0.250900000333786,16,0.0,0.0,1.60481254E9,,,,0,,3,2.68
1482708,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,4,0.0,207,82123384387470,10,34.5,-165.7747802734375,0.2281000167131424,16,0.0,0.0,1.60537498E9,,,,0,,3,2.68
1482708,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,3,0.0,15,244141380376203,12,32.6,296.9481506347656,0.023900000378489494,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482708,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,4,0.0,15,244141380473612,12,32.6,-105.42263793945312,0.023900000378489494,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482709,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,6,0.0,15,244141368487540,24,26.9,-21.16065788269043,1.2885000705718994,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482709,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,7,0.0,15,244141369335707,24,25.4,-515.6946411132812,0.3953000009059906,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482709,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,9,0.0,15,244141376331010,11,33.9,-397.9285888671875,0.04690000042319298,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482709,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,16,0.0,15,244141378084970,8,36.8,-178.17115783691406,0.04820000380277634,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482709,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,22,0.0,15,244141375757666,24,25.1,506.0316467285156,0.4043000042438507,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482710,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,23,0.0,15,244141379201311,7,37.1,-204.73435974121094,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482710,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,26,0.0,15,244141375620286,11,33.0,239.31210327148438,0.04540000110864639,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482710,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,31,0.0,15,244141365787962,90,16.2,652.9356079101562,2.764000177383423,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1482710,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,7,0.0,7183,244141366836892,7,37.4,252.68997192382812,0.047600001096725464,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1482711,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,19,0.0,7183,244141361304266,46,20.2,-421.94769287109375,0.7519999742507935,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1482711,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,21,0.0,7183,244141361187875,70,17.8,-569.4728393554688,0.9419999718666077,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1482711,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,27,0.0,7183,244141370649115,10,34.9,-184.65634155273438,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1482711,1512724000000,,,-1263065028725181245,-0.9677457809448242,25.51118996052537,2.0790776213769266,12.352746323372655,1,30,0.0,7183,244141368813155,19,27.0,344.5299377441406,0.06530000269412994,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1483690,1513724000000,,,-1263065028725181247,-0.9645013809204102,28.249847673578188,-1.575456798927025,13.010848258715248,1,14,0.0,207,82124385193739,9,35.2,67.8688735961914,0.22910000383853912,16,0.0,0.0,1.59806246E9,,,,0,,3,2.65
1483690,1513724000000,,,-1263065028725181247,-0.9645013809204102,28.249847673578188,-1.575456798927025,13.010848258715248,1,13,0.0,207,82124375969581,40,21.3,697.7882080078125,1.069000005722046,16,0.0,0.0,1.60087501E9,,,,0,,3,2.65
1483690,1513724000000,,,-1263065028725181247,-0.9645013809204102,28.249847673578188,-1.575456798927025,13.010848258715248,1,15,0.0,207,82124379351027,19,27.5,-633.9254760742188,0.26980000734329224,16,0.0,0.0,1.602E9,,,,0,,3,2.65
